[2024-08-14 20:00:50.072] RUN   (taps.run) :: CLI Arguments: --config configs/scaling.toml --run.dir-format runs/scaling/baseline/8-workers/ --app.bag-max-running 8
[2024-08-14 20:00:50.080] RUN   (taps.run) :: Environment:
host: x1921c0s2b0n0
  os: linux (Linux-5.14.21-150400.24.55-default-x86_64-with-glibc2.31)
  cpu: x86_64 (104 cores / 208 logical)
  memory: 1198.23 GB
python:
  version: 3.11.9
  build: CPython (64-bit runtime) [GCC 11.2.0]
  taps: 0.2.1.dev1
[2024-08-14 20:00:50.082] RUN   (taps.run) :: Starting app (name=synthetic)
[2024-08-14 20:00:50.082] RUN   (taps.run) :: Configuration:
app:
  name: 'synthetic'
  bag_max_running: 8
  structure: 'bag'
  task_count: 10000
  task_data_bytes: 1000000
  task_sleep: 0.0
  warmup_task: True
engine:
  executor:
    name: 'dask'
    daemon_workers: True
    scheduler: 'localhost:8786'
    use_threads: False
    workers: None
  filter:
    name: 'object-type'
    patterns: ['Data']
  task_record_file_name: 'tasks.jsonl'
  transformer:
    name: 'null'
logging:
  file_level: 'INFO'
  file_name: 'log.txt'
  level: 'INFO'
run:
  dir_format: 'runs/scaling/baseline/8-workers/'
  env_vars:
version: '0.2.1.dev1'
[2024-08-14 20:01:04.929] APP   (taps.apps.synthetic) :: Completed 3008/10000 tasks (rate: 219.54 tasks/s, running tasks: 8)
[2024-08-14 20:01:05.034] APP   (taps.apps.synthetic) :: Completed 3032/10000 tasks (rate: 219.61 tasks/s, running tasks: 8)
[2024-08-14 20:01:05.139] APP   (taps.apps.synthetic) :: Completed 3056/10000 tasks (rate: 219.67 tasks/s, running tasks: 8)
[2024-08-14 20:01:05.244] APP   (taps.apps.synthetic) :: Completed 3080/10000 tasks (rate: 219.75 tasks/s, running tasks: 8)
[2024-08-14 20:01:05.350] APP   (taps.apps.synthetic) :: Completed 3104/10000 tasks (rate: 219.80 tasks/s, running tasks: 8)
[2024-08-14 20:01:05.454] APP   (taps.apps.synthetic) :: Completed 3128/10000 tasks (rate: 219.87 tasks/s, running tasks: 8)
[2024-08-14 20:01:05.559] APP   (taps.apps.synthetic) :: Completed 3152/10000 tasks (rate: 219.94 tasks/s, running tasks: 8)
[2024-08-14 20:01:05.768] APP   (taps.apps.synthetic) :: Completed 3200/10000 tasks (rate: 220.09 tasks/s, running tasks: 8)
[2024-08-14 20:01:05.909] APP   (taps.apps.synthetic) :: Completed 3232/10000 tasks (rate: 220.15 tasks/s, running tasks: 8)
[2024-08-14 20:01:06.012] APP   (taps.apps.synthetic) :: Completed 3256/10000 tasks (rate: 220.24 tasks/s, running tasks: 8)
[2024-08-14 20:01:06.328] APP   (taps.apps.synthetic) :: Completed 3328/10000 tasks (rate: 220.39 tasks/s, running tasks: 8)
[2024-08-14 20:01:06.363] APP   (taps.apps.synthetic) :: Completed 3336/10000 tasks (rate: 220.42 tasks/s, running tasks: 8)
[2024-08-14 20:01:06.435] APP   (taps.apps.synthetic) :: Completed 3352/10000 tasks (rate: 220.43 tasks/s, running tasks: 8)
[2024-08-14 20:01:06.503] APP   (taps.apps.synthetic) :: Completed 3368/10000 tasks (rate: 220.48 tasks/s, running tasks: 8)
[2024-08-14 20:01:06.609] APP   (taps.apps.synthetic) :: Completed 3392/10000 tasks (rate: 220.53 tasks/s, running tasks: 8)
[2024-08-14 20:01:06.713] APP   (taps.apps.synthetic) :: Completed 3416/10000 tasks (rate: 220.59 tasks/s, running tasks: 8)
[2024-08-14 20:01:06.853] APP   (taps.apps.synthetic) :: Completed 3448/10000 tasks (rate: 220.68 tasks/s, running tasks: 8)
[2024-08-14 20:01:06.889] APP   (taps.apps.synthetic) :: Completed 3456/10000 tasks (rate: 220.67 tasks/s, running tasks: 8)
[2024-08-14 20:01:06.960] APP   (taps.apps.synthetic) :: Completed 3472/10000 tasks (rate: 220.69 tasks/s, running tasks: 8)
[2024-08-14 20:01:07.100] APP   (taps.apps.synthetic) :: Completed 3504/10000 tasks (rate: 220.76 tasks/s, running tasks: 8)
[2024-08-14 20:01:07.240] APP   (taps.apps.synthetic) :: Completed 3536/10000 tasks (rate: 220.83 tasks/s, running tasks: 8)
[2024-08-14 20:01:07.345] APP   (taps.apps.synthetic) :: Completed 3560/10000 tasks (rate: 220.88 tasks/s, running tasks: 8)
[2024-08-14 20:01:07.380] APP   (taps.apps.synthetic) :: Completed 3568/10000 tasks (rate: 220.90 tasks/s, running tasks: 8)
[2024-08-14 20:01:07.590] APP   (taps.apps.synthetic) :: Completed 3616/10000 tasks (rate: 220.99 tasks/s, running tasks: 8)
[2024-08-14 20:01:07.626] APP   (taps.apps.synthetic) :: Completed 3624/10000 tasks (rate: 221.00 tasks/s, running tasks: 8)
[2024-08-14 20:01:07.732] APP   (taps.apps.synthetic) :: Completed 3648/10000 tasks (rate: 221.03 tasks/s, running tasks: 8)
[2024-08-14 20:01:08.089] APP   (taps.apps.synthetic) :: Completed 3728/10000 tasks (rate: 221.11 tasks/s, running tasks: 8)
[2024-08-14 20:01:08.124] APP   (taps.apps.synthetic) :: Completed 3736/10000 tasks (rate: 221.11 tasks/s, running tasks: 8)
[2024-08-14 20:01:08.263] APP   (taps.apps.synthetic) :: Completed 3768/10000 tasks (rate: 221.19 tasks/s, running tasks: 8)
[2024-08-14 20:01:08.335] APP   (taps.apps.synthetic) :: Completed 3784/10000 tasks (rate: 221.19 tasks/s, running tasks: 8)
[2024-08-14 20:01:08.406] APP   (taps.apps.synthetic) :: Completed 3800/10000 tasks (rate: 221.22 tasks/s, running tasks: 8)
